,Date,Tm,H_V,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
35,2015-01-23,LAL,@,SAS,L 85-99,240,33,83,.398,28,70,.400,5,13,.385,14,20,.700,85,36,84,.429,29,60,.483,7,24,.292,20,27,.741,99
36,2015-01-21,LAL,@,NOP,L 80-96,240,28,77,.364,22,57,.386,6,20,.300,18,21,.857,80,38,83,.458,35,67,.522,3,16,.188,17,21,.810,96
37,2015-01-19,LAL,@,PHO,L 100-115,240,34,75,.453,26,58,.448,8,17,.471,24,35,.686,100,43,86,.500,30,54,.556,13,32,.406,16,22,.727,115
38,2015-01-16,LAL,@,UTA,L 85-94,240,31,65,.477,28,58,.483,3,7,.429,20,27,.741,85,36,85,.424,24,54,.444,12,31,.387,10,10,1.000,94
39,2015-01-15,LAL,,CLE,L 102-109,240,39,76,.513,31,52,.596,8,24,.333,16,23,.696,102,37,78,.474,28,48,.583,9,30,.300,26,36,.722,109
40,2015-01-13,LAL,,MIA,L 75-78,240,29,92,.315,25,69,.362,4,23,.174,13,18,.722,75,33,78,.423,31,62,.500,2,16,.125,10,15,.667,78
41,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
42,2015-01-11,LAL,,POR,L 94-106,240,36,81,.444,29,59,.492,7,22,.318,15,19,.789,94,41,86,.477,28,55,.509,13,31,.419,11,17,.647,106
43,2015-01-09,LAL,,ORL,W 101-84,240,36,90,.400,29,69,.420,7,21,.333,22,31,.710,101,30,76,.395,24,62,.387,6,14,.429,18,23,.783,84
44,2015-01-07,LAL,@,LAC,L 89-114,240,37,85,.435,32,65,.492,5,20,.250,10,17,.588,89,40,85,.471,28,52,.538,12,33,.364,22,30,.733,114
45,2015-01-05,LAL,@,POR,L 94-98,240,37,88,.420,33,74,.446,4,14,.286,16,20,.800,94,33,83,.398,22,57,.386,11,26,.423,21,24,.875,98
46,2015-01-04,LAL,,IND,W 88-87,240,27,71,.380,21,53,.396,6,18,.333,28,30,.933,88,33,90,.367,25,62,.403,8,28,.286,13,18,.722,87
47,2015-01-02,LAL,,MEM,L 106-109,240,43,81,.531,37,62,.597,6,19,.316,14,19,.737,106,41,84,.488,35,70,.500,6,14,.429,21,31,.677,109
48,2014-12-30,LAL,@,DEN,W 111-103,240,40,76,.526,26,51,.510,14,25,.560,17,26,.654,111,39,87,.448,31,61,.508,8,26,.308,17,27,.630,103
49,2014-12-28,LAL,,PHO,L 107-116,240,42,81,.519,30,61,.492,12,20,.600,11,20,.550,107,44,87,.506,35,65,.538,9,22,.409,19,24,.792,116
50,2014-12-26,LAL,@,DAL,L 98-102,240,36,99,.364,25,70,.357,11,29,.379,15,20,.750,98,42,83,.506,37,65,.569,5,18,.278,13,24,.542,102
51,2014-12-25,LAL,@,CHI,L 93-113,240,36,92,.391,31,76,.408,5,16,.313,16,21,.762,93,42,86,.488,32,62,.516,10,24,.417,19,25,.760,113
52,2014-12-23,LAL,,GSW,W 115-105,240,46,89,.517,34,63,.540,12,26,.462,11,17,.647,115,39,84,.464,27,58,.466,12,26,.462,15,17,.882,105
53,2014-12-21,LAL,@,SAC,L 101-108,240,33,87,.379,23,61,.377,10,26,.385,25,30,.833,101,38,79,.481,31,56,.554,7,23,.304,25,36,.694,108
54,2014-12-19,LAL,,OKC,L 103-104,240,41,85,.482,31,60,.517,10,25,.400,11,15,.733,103,37,86,.430,29,65,.446,8,21,.381,22,29,.759,104
55,2014-12-15,LAL,@,IND,L 91-110,240,29,88,.330,19,62,.306,10,26,.385,23,29,.793,91,40,83,.482,33,66,.500,7,17,.412,23,27,.852,110
56,2014-12-14,LAL,@,MIN,W 100-94,240,34,81,.420,29,64,.453,5,17,.294,27,34,.794,100,38,90,.422,35,80,.438,3,10,.300,15,20,.750,94
57,2014-12-12,LAL,@,SAS,W 112-110 (OT),265,44,96,.458,32,72,.444,12,24,.500,12,15,.800,112,42,90,.467,30,59,.508,12,31,.387,14,21,.667,110
58,2014-12-09,LAL,,SAC,W 98-95,240,38,96,.396,33,71,.465,5,25,.200,17,25,.680,98,32,70,.457,25,55,.455,7,15,.467,24,37,.649,95
59,2014-12-07,LAL,,NOP,L 87-104,240,36,90,.400,31,71,.437,5,19,.263,10,15,.667,87,43,83,.518,35,65,.538,8,18,.444,10,15,.667,104
60,2014-12-05,LAL,@,BOS,L 96-113,240,38,92,.413,32,76,.421,6,16,.375,14,19,.737,96,46,90,.511,38,70,.543,8,20,.400,13,22,.591,113
61,2014-12-03,LAL,@,WAS,L 95-111,240,33,85,.388,21,56,.375,12,29,.414,17,21,.810,95,45,93,.484,39,74,.527,6,19,.316,15,19,.789,111
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2014-12-02,LAL,@,DET,W 106-96,240,39,81,.481,29,64,.453,10,17,.588,18,24,.750,106,33,90,.367,27,69,.391,6,21,.286,24,31,.774,96
64,2014-11-30,LAL,,TOR,W 129-122 (OT),265,47,96,.490,37,72,.514,10,24,.417,25,34,.735,129,45,104,.433,36,70,.514,9,34,.265,23,31,.742,122
65,2014-11-28,LAL,,MIN,L 119-120,240,48,89,.539,40,68,.588,8,21,.381,15,22,.682,119,45,79,.570,35,61,.574,10,18,.556,20,24,.833,120
66,2014-11-26,LAL,,MEM,L 93-99,240,33,81,.407,25,62,.403,8,19,.421,19,24,.792,93,36,80,.450,31,58,.534,5,22,.227,22,25,.880,99
67,2014-11-23,LAL,,DEN,L 94-101 (OT),265,33,89,.371,30,65,.462,3,24,.125,25,34,.735,94,34,90,.378,24,53,.453,10,37,.270,23,38,.605,101
68,2014-11-21,LAL,@,DAL,L 106-140,240,44,85,.518,39,72,.542,5,13,.385,13,21,.619,106,51,82,.622,33,47,.702,18,35,.514,20,28,.714,140
69,2014-11-19,LAL,@,HOU,W 98-92,240,37,91,.407,32,71,.451,5,20,.250,19,23,.826,98,30,74,.405,15,36,.417,15,38,.395,17,23,.739,92
70,2014-11-18,LAL,@,ATL,W 114-109,240,47,87,.540,41,70,.586,6,17,.353,14,22,.636,114,41,85,.482,32,58,.552,9,27,.333,18,23,.783,109
71,2014-11-16,LAL,,GSW,L 115-136,240,39,99,.394,36,83,.434,3,16,.188,34,43,.791,115,46,86,.535,32,58,.552,14,28,.500,30,34,.882,136
72,2014-11-14,LAL,,SAS,L 80-93,240,28,75,.373,26,63,.413,2,12,.167,22,31,.710,80,33,80,.413,23,57,.404,10,23,.435,17,20,.850,93
73,2014-11-12,LAL,@,NOP,L 102-109,240,35,84,.417,28,63,.444,7,21,.333,25,32,.781,102,45,82,.549,37,63,.587,8,19,.421,11,18,.611,109
74,2014-11-11,LAL,@,MEM,L 102-107,240,41,87,.471,34,65,.523,7,22,.318,13,17,.765,102,41,78,.526,37,67,.552,4,11,.364,21,26,.808,107
75,2014-11-09,LAL,,CHO,W 107-92,240,42,82,.512,36,65,.554,6,17,.353,17,22,.773,107,35,79,.443,32,65,.492,3,14,.214,19,27,.704,92
76,2014-11-04,LAL,,PHO,L 106-112,240,35,88,.398,29,72,.403,6,16,.375,30,41,.732,106,41,91,.451,35,73,.479,6,18,.333,24,31,.774,112
77,2014-11-01,LAL,@,GSW,L 104-127,240,41,88,.466,37,74,.500,4,14,.286,18,25,.720,104,46,83,.554,35,60,.583,11,23,.478,24,28,.857,127
78,2014-10-31,LAL,,LAC,L 111-118,240,42,82,.512,35,62,.565,7,20,.350,20,28,.714,111,34,71,.479,22,38,.579,12,33,.364,38,44,.864,118
79,2014-10-29,LAL,@,PHO,L 99-119,240,37,86,.430,33,73,.452,4,13,.308,21,25,.840,99,45,82,.549,29,50,.580,16,32,.500,13,18,.722,119
80,2014-10-28,LAL,,HOU,L 90-108,240,28,79,.354,25,69,.362,3,10,.300,31,39,.795,90,31,73,.425,19,44,.432,12,29,.414,34,50,.680,108
81,2014-04-16,LAL,@,SAS,W 113-100,240,45,91,.495,34,64,.531,11,27,.407,12,17,.706,113,41,99,.414,31,69,.449,10,30,.333,8,10,.800,100
82,2014-04-14,LAL,@,UTA,W 119-104,240,45,82,.549,35,58,.603,10,24,.417,19,22,.864,119,42,81,.519,36,62,.581,6,19,.316,14,20,.700,104
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2014-04-13,LAL,,MEM,L 90-102,240,35,80,.438,24,53,.453,11,27,.407,9,11,.818,90,42,88,.477,34,73,.466,8,15,.533,10,13,.769,102
85,2014-04-11,LAL,,GSW,L 95-112,240,35,89,.393,26,61,.426,9,28,.321,16,20,.800,95,45,92,.489,32,67,.478,13,25,.520,9,13,.692,112
86,2014-04-08,LAL,,HOU,L 130-145,240,44,95,.463,30,63,.476,14,32,.438,28,35,.800,130,56,97,.577,45,71,.634,11,26,.423,22,28,.786,145
87,2014-04-06,LAL,@,LAC,L 97-120,240,36,86,.419,29,55,.527,7,31,.226,18,23,.783,97,47,83,.566,37,64,.578,10,19,.526,16,26,.615,120
88,2014-04-04,LAL,,DAL,L 95-107,240,35,83,.422,28,55,.509,7,28,.250,18,24,.750,95,44,92,.478,39,71,.549,5,21,.238,14,15,.933,107
89,2014-04-02,LAL,@,SAC,L 102-107,240,37,96,.385,25,68,.368,12,28,.429,16,20,.800,102,42,86,.488,37,71,.521,5,15,.333,18,27,.667,107
90,2014-04-01,LAL,,POR,L 112-124,240,41,92,.446,30,67,.448,11,25,.440,19,22,.864,112,46,99,.465,33,70,.471,13,29,.448,19,21,.905,124
91,2014-03-30,LAL,,PHO,W 115-99,240,44,83,.530,39,65,.600,5,18,.278,22,24,.917,115,35,91,.385,27,55,.491,8,36,.222,21,28,.750,99
92,2014-03-28,LAL,@,MIN,L 107-143,240,44,102,.431,37,77,.481,7,25,.280,12,15,.800,107,51,76,.671,43,58,.741,8,18,.444,33,40,.825,143
93,2014-03-27,LAL,@,MIL,L 105-108,240,42,85,.494,35,64,.547,7,21,.333,14,18,.778,105,39,70,.557,33,60,.550,6,10,.600,24,34,.706,108
94,2014-03-25,LAL,,NYK,W 127-96,240,48,83,.578,30,55,.545,18,28,.643,13,15,.867,127,36,74,.486,32,59,.542,4,15,.267,20,27,.741,96
95,2014-03-23,LAL,,ORL,W 103-94,240,37,80,.463,31,64,.484,6,16,.375,23,29,.793,103,37,82,.451,31,63,.492,6,19,.316,14,17,.824,94
96,2014-03-21,LAL,,WAS,L 107-117,240,43,91,.473,36,72,.500,7,19,.368,14,23,.609,107,42,87,.483,32,62,.516,10,25,.400,23,29,.793,117
97,2014-03-19,LAL,,SAS,L 109-125,240,39,91,.429,30,65,.462,9,26,.346,22,29,.759,109,50,95,.526,38,68,.559,12,27,.444,13,16,.813,125
98,2014-03-14,LAL,@,SAS,L 85-119,240,31,91,.341,27,70,.386,4,21,.190,19,25,.760,85,48,98,.490,35,71,.493,13,27,.481,10,13,.769,119
99,2014-03-13,LAL,@,OKC,L 102-131,240,37,94,.394,24,67,.358,13,27,.481,15,25,.600,102,45,89,.506,32,59,.542,13,30,.433,28,30,.933,131
100,2014-03-09,LAL,,OKC,W 114-110,240,38,81,.469,25,50,.500,13,31,.419,25,30,.833,114,42,100,.420,30,65,.462,12,35,.343,14,21,.667,110
101,2014-03-07,LAL,@,DEN,L 126-134,240,45,97,.464,33,70,.471,12,27,.444,24,30,.800,126,54,99,.545,40,75,.533,14,24,.583,12,21,.571,134
102,2014-03-06,LAL,,LAC,L 94-142,240,34,86,.395,26,56,.464,8,30,.267,18,26,.692,94,57,103,.553,45,77,.584,12,26,.462,16,22,.727,142
103,2014-03-04,LAL,,NOP,L 125-132,240,46,85,.541,36,63,.571,10,22,.455,23,31,.742,125,46,77,.597,39,60,.650,7,17,.412,33,40,.825,132
0,2014-03-03,LAL,@,POR,W 107-106,240,43,94,.457,35,76,.461,8,18,.444,13,15,.867,107,43,96,.448,34,67,.507,9,29,.310,11,19,.579,106
1,2014-02-28,LAL,,SAC,W 126-122,240,48,80,.600,29,53,.547,19,27,.704,11,16,.688,126,47,93,.505,42,78,.538,5,15,.333,23,32,.719,122
2,2014-02-26,LAL,@,MEM,L 103-108,240,38,77,.494,23,49,.469,15,28,.536,12,18,.667,103,45,92,.489,41,79,.519,4,13,.308,14,21,.667,108
3,2014-02-25,LAL,@,IND,L 98-118,240,39,90,.433,31,67,.463,8,23,.348,12,20,.600,98,47,101,.465,42,85,.494,5,16,.313,19,25,.760,118
4,2014-02-23,LAL,,BRK,L 102-108,240,39,76,.513,32,59,.542,7,17,.412,17,26,.654,102,36,76,.474,24,51,.471,12,25,.480,24,32,.750,108
5,2014-02-21,LAL,,BOS,W 101-92,240,40,83,.482,33,61,.541,7,22,.318,14,19,.737,101,38,97,.392,34,75,.453,4,22,.182,12,17,.706,92
6,2014-02-19,LAL,,HOU,L 108-134,240,41,84,.488,27,57,.474,14,27,.519,12,15,.800,108,52,104,.500,34,69,.493,18,35,.514,12,25,.480,134
7,2014-02-13,LAL,,OKC,L 103-107,240,40,83,.482,30,55,.545,10,28,.357,13,22,.591,103,39,88,.443,31,60,.517,8,28,.286,21,24,.875,107
8,2014-02-11,LAL,,UTA,L 79-96,240,33,85,.388,29,69,.420,4,16,.250,9,13,.692,79,37,85,.435,31,68,.456,6,17,.353,16,25,.640,96
9,2014-02-09,LAL,,CHI,L 86-92,240,36,82,.439,30,63,.476,6,19,.316,8,11,.727,86,34,80,.425,27,58,.466,7,22,.318,17,17,1.000,92
10,2014-02-07,LAL,@,PHI,W 112-98,240,45,89,.506,37,71,.521,8,18,.444,14,20,.700,112,37,87,.425,22,55,.400,15,32,.469,9,17,.529,98
11,2014-02-05,LAL,@,CLE,W 119-108,240,42,79,.532,24,42,.571,18,37,.486,17,22,.773,119,38,101,.376,33,68,.485,5,33,.152,27,37,.730,108
12,2014-02-04,LAL,@,MIN,L 99-109,240,33,79,.418,23,58,.397,10,21,.476,23,26,.885,99,37,83,.446,29,66,.439,8,17,.471,27,38,.711,109
13,2014-01-31,LAL,,CHA,L 100-110,240,36,93,.387,30,67,.448,6,26,.231,22,27,.815,100,46,88,.523,44,77,.571,2,11,.182,16,22,.727,110
14,2014-01-28,LAL,,IND,L 92-104,240,37,94,.394,32,70,.457,5,24,.208,13,16,.813,92,42,99,.424,37,78,.474,5,21,.238,15,27,.556,104
15,2014-01-26,LAL,@,NYK,L 103-110,240,39,75,.520,28,52,.538,11,23,.478,14,18,.778,103,43,90,.478,32,64,.500,11,26,.423,13,18,.722,110
16,2014-01-24,LAL,@,ORL,L 105-114,240,41,90,.456,29,68,.426,12,22,.545,11,17,.647,105,39,81,.481,30,64,.469,9,17,.529,27,34,.794,114
17,2014-01-23,LAL,@,MIA,L 102-109,240,40,88,.455,31,63,.492,9,25,.360,13,21,.619,102,45,78,.577,37,58,.638,8,20,.400,11,23,.478,109
18,2014-01-20,LAL,@,CHI,L 100-102 (OT),265,35,83,.422,27,58,.466,8,25,.320,22,26,.846,100,39,102,.382,32,81,.395,7,21,.333,17,24,.708,102
19,2014-01-19,LAL,@,TOR,W 112-106,240,37,80,.463,25,58,.431,12,22,.545,26,28,.929,112,44,90,.489,35,60,.583,9,30,.300,9,11,.818,106
20,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
21,2014-01-17,LAL,@,BOS,W 107-104,240,37,74,.500,25,54,.463,12,20,.600,21,28,.750,107,44,99,.444,37,76,.487,7,23,.304,9,11,.818,104
22,2014-01-15,LAL,@,PHO,L 114-121,240,43,91,.473,37,71,.521,6,20,.300,22,24,.917,114,49,100,.490,45,81,.556,4,19,.211,19,25,.760,121
23,2014-01-14,LAL,,CLE,L 118-120,240,44,84,.524,31,50,.620,13,34,.382,17,23,.739,118,41,88,.466,28,71,.394,13,17,.765,25,32,.781,120
24,2014-01-10,LAL,@,LAC,L 87-123,240,29,84,.345,25,68,.368,4,16,.250,25,28,.893,87,45,92,.489,38,69,.551,7,23,.304,26,35,.743,123
25,2014-01-08,LAL,@,HOU,L 99-113,240,36,88,.409,29,64,.453,7,24,.292,20,25,.800,99,39,86,.453,32,58,.552,7,28,.250,28,50,.560,113
26,2014-01-07,LAL,@,DAL,L 97-110,240,34,81,.420,23,50,.460,11,31,.355,18,26,.692,97,48,90,.533,43,73,.589,5,17,.294,9,15,.600,110
27,2014-01-05,LAL,,DEN,L 115-137,240,42,89,.472,39,68,.574,3,21,.143,28,36,.778,115,53,99,.535,41,70,.586,12,29,.414,19,24,.792,137
28,2014-01-03,LAL,,UTA,W 110-99,240,42,81,.519,32,57,.561,10,24,.417,16,21,.762,110,38,86,.442,30,60,.500,8,26,.308,15,23,.652,99
29,2013-12-31,LAL,,MIL,L 79-94,240,29,81,.358,22,57,.386,7,24,.292,14,18,.778,79,40,91,.440,34,68,.500,6,23,.261,8,14,.571,94
30,2013-12-29,LAL,,PHI,L 104-111,240,31,84,.369,19,47,.404,12,37,.324,30,34,.882,104,39,95,.411,33,71,.465,6,24,.250,27,33,.818,111
31,2013-12-27,LAL,@,UTA,L 103-105,240,40,80,.500,33,57,.579,7,23,.304,16,23,.696,103,40,88,.455,31,65,.477,9,23,.391,16,20,.800,105
32,2013-12-25,LAL,,MIA,L 95-101,240,33,79,.418,19,43,.442,14,36,.389,15,26,.577,95,41,80,.513,32,53,.604,9,27,.333,10,17,.588,101
33,2013-12-23,LAL,@,PHO,L 90-117,240,30,81,.370,24,61,.393,6,20,.300,24,37,.649,90,42,90,.467,28,58,.483,14,32,.438,19,25,.760,117
34,2013-12-21,LAL,@,GSW,L 83-102,240,26,80,.325,22,60,.367,4,20,.200,27,33,.818,83,38,98,.388,26,67,.388,12,31,.387,14,19,.737,102
35,2013-12-20,LAL,,MIN,W 104-91,240,42,78,.538,35,59,.593,7,19,.368,13,15,.867,104,33,95,.347,28,73,.384,5,22,.227,20,25,.800,91
36,2013-12-17,LAL,@,MEM,W 96-92,240,37,75,.493,30,53,.566,7,22,.318,15,19,.789,96,37,91,.407,32,75,.427,5,16,.313,13,17,.765,92
37,2013-12-16,LAL,@,ATL,L 100-114,240,39,82,.476,34,61,.557,5,21,.238,17,21,.810,100,45,92,.489,34,65,.523,11,27,.407,13,15,.867,114
38,2013-12-14,LAL,@,CHA,W 88-85,240,30,77,.390,23,57,.404,7,20,.350,21,23,.913,88,39,89,.438,37,76,.487,2,13,.154,5,8,.625,85
39,2013-12-13,LAL,@,OKC,L 97-122,240,36,87,.414,29,62,.468,7,25,.280,18,31,.581,97,47,99,.475,39,74,.527,8,25,.320,20,23,.870,122
40,2013-12-10,LAL,,PHO,L 108-114,240,39,80,.488,34,61,.557,5,19,.263,25,32,.781,108,44,85,.518,37,62,.597,7,23,.304,19,21,.905,114
41,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
42,2013-12-08,LAL,,TOR,L 94-106,240,34,79,.430,25,51,.490,9,28,.321,17,20,.850,94,40,82,.488,36,56,.643,4,26,.154,22,25,.880,106
43,2013-12-06,LAL,@,SAC,W 106-100,240,41,86,.477,29,54,.537,12,32,.375,12,18,.667,106,37,86,.430,27,64,.422,10,22,.455,16,22,.727,100
44,2013-12-01,LAL,,POR,L 108-114,240,40,87,.460,30,59,.508,10,28,.357,18,23,.783,108,38,87,.437,29,64,.453,9,23,.391,29,34,.853,114
45,2013-11-29,LAL,@,DET,W 106-102,240,36,80,.450,22,49,.449,14,31,.452,20,30,.667,106,44,100,.440,43,92,.467,1,8,.125,13,25,.520,102
46,2013-11-27,LAL,@,BRK,W 99-94,240,34,85,.400,21,55,.382,13,30,.433,18,22,.818,99,31,83,.373,20,53,.377,11,30,.367,21,26,.808,94
47,2013-11-26,LAL,@,WAS,L 111-116,240,44,83,.530,31,55,.564,13,28,.464,10,13,.769,111,46,87,.529,40,66,.606,6,21,.286,18,22,.818,116
48,2013-11-24,LAL,,SAC,W 100-86,240,40,87,.460,32,61,.525,8,26,.308,12,15,.800,100,35,84,.417,27,60,.450,8,24,.333,8,15,.533,86
49,2013-11-22,LAL,,GSW,W 102-95,240,39,82,.476,28,58,.483,11,24,.458,13,17,.765,102,34,82,.415,25,60,.417,9,22,.409,18,28,.643,95
50,2013-11-17,LAL,,DET,W 114-99,240,47,90,.522,37,65,.569,10,25,.400,10,10,1.000,114,42,87,.483,34,64,.531,8,23,.348,7,17,.412,99
51,2013-11-15,LAL,,MEM,L 86-89,240,35,80,.438,25,56,.446,10,24,.417,6,11,.545,86,37,85,.435,36,72,.500,1,13,.077,14,14,1.000,89
52,2013-11-13,LAL,@,DEN,L 99-111,240,37,94,.394,29,73,.397,8,21,.381,17,26,.654,99,40,100,.400,34,79,.430,6,21,.286,25,37,.676,111
53,2013-11-12,LAL,,NOP,W 116-95,240,44,79,.557,33,59,.559,11,20,.550,17,21,.810,116,34,84,.405,31,74,.419,3,10,.300,24,33,.727,95
54,2013-11-10,LAL,,MIN,L 90-113,240,35,92,.380,25,66,.379,10,26,.385,10,18,.556,90,44,90,.489,34,70,.486,10,20,.500,15,19,.789,113
55,2013-11-08,LAL,@,NOP,L 85-96,240,31,80,.388,25,61,.410,6,19,.316,17,26,.654,85,38,87,.437,35,78,.449,3,9,.333,17,22,.773,96
56,2013-11-07,LAL,@,HOU,W 99-98,240,36,92,.391,20,57,.351,16,35,.457,11,15,.733,99,29,77,.377,22,50,.440,7,27,.259,33,52,.635,98
57,2013-11-05,LAL,@,DAL,L 104-123,240,39,88,.443,27,57,.474,12,31,.387,14,20,.700,104,49,94,.521,36,67,.537,13,27,.481,12,14,.857,123
58,2013-11-03,LAL,,ATL,W 105-103,240,38,89,.427,29,64,.453,9,25,.360,20,24,.833,105,40,90,.444,31,68,.456,9,22,.409,14,26,.538,103
59,2013-11-01,LAL,,SAS,L 85-91,240,30,82,.366,22,55,.400,8,27,.296,17,24,.708,85,38,94,.404,33,73,.452,5,21,.238,10,14,.714,91
60,2013-10-30,LAL,@,GSW,L 94-125,240,35,89,.393,27,71,.380,8,18,.444,16,21,.762,94,46,86,.535,31,59,.525,15,27,.556,18,23,.783,125
61,2013-10-29,LAL,,LAC,W 116-103,240,42,93,.452,28,64,.438,14,29,.483,18,28,.643,116,41,83,.494,33,62,.532,8,21,.381,13,23,.565,103
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2013-04-17,LAL,,HOU,W 99-95 (OT),265,33,90,.367,23,58,.397,10,32,.313,23,34,.676,99,35,84,.417,27,51,.529,8,33,.242,17,24,.708,95
64,2013-04-14,LAL,,SAS,W 91-86,240,31,85,.365,22,58,.379,9,27,.333,20,31,.645,91,33,89,.371,27,71,.380,6,18,.333,14,19,.737,86
65,2013-04-12,LAL,,GSW,W 118-116,240,34,66,.515,22,41,.537,12,25,.480,38,50,.760,118,46,97,.474,35,71,.493,11,26,.423,13,16,.813,116
66,2013-04-10,LAL,@,POR,W 113-106,240,43,73,.589,37,54,.685,6,19,.316,21,24,.875,113,38,85,.447,26,59,.441,12,26,.462,18,20,.900,106
67,2013-04-09,LAL,,NOH,W 104-96,240,40,79,.506,33,54,.611,7,25,.280,17,22,.773,104,37,84,.440,32,64,.500,5,20,.250,17,18,.944,96
68,2013-04-07,LAL,@,LAC,L 95-109,240,33,76,.434,26,52,.500,7,24,.292,22,30,.733,95,42,84,.500,34,63,.540,8,21,.381,17,21,.810,109
69,2013-04-05,LAL,,MEM,W 86-84,240,34,74,.459,29,54,.537,5,20,.250,13,18,.722,86,38,86,.442,35,72,.486,3,14,.214,5,7,.714,84
70,2013-04-02,LAL,,DAL,W 101-81,240,36,81,.444,28,57,.491,8,24,.333,21,33,.636,101,34,81,.420,27,62,.435,7,19,.368,6,12,.500,81
71,2013-03-30,LAL,@,SAC,W 103-98,240,38,82,.463,28,52,.538,10,30,.333,17,26,.654,103,39,86,.453,32,62,.516,7,24,.292,13,16,.813,98
72,2013-03-28,LAL,@,MIL,L 103-113,240,34,77,.442,29,57,.509,5,20,.250,30,39,.769,103,45,93,.484,38,74,.514,7,19,.368,16,22,.727,113
73,2013-03-27,LAL,@,MIN,W 120-117,240,44,82,.537,34,60,.567,10,22,.455,22,38,.579,120,45,97,.464,40,80,.500,5,17,.294,22,30,.733,117
74,2013-03-25,LAL,@,GSW,L 103-109,240,36,91,.396,30,65,.462,6,26,.231,25,36,.694,103,43,90,.478,33,67,.493,10,23,.435,13,19,.684,109
75,2013-03-22,LAL,,WAS,L 100-103,240,39,81,.481,28,58,.483,11,23,.478,11,17,.647,100,40,87,.460,29,61,.475,11,26,.423,12,16,.750,103
76,2013-03-18,LAL,@,PHO,L 76-99,240,29,87,.333,24,65,.369,5,22,.227,13,16,.813,76,42,87,.483,34,67,.507,8,20,.400,7,15,.467,99
77,2013-03-17,LAL,,SAC,W 113-102,240,41,72,.569,29,44,.659,12,28,.429,19,29,.655,113,42,96,.438,32,65,.492,10,31,.323,8,8,1.000,102
78,2013-03-15,LAL,@,IND,W 99-93,240,33,78,.423,20,52,.385,13,26,.500,20,30,.667,99,37,99,.374,25,72,.347,12,27,.444,7,9,.778,93
79,2013-03-13,LAL,@,ATL,L 92-96,240,36,92,.391,28,63,.444,8,29,.276,12,16,.750,92,37,79,.468,29,57,.509,8,22,.364,14,21,.667,96
80,2013-03-12,LAL,@,ORL,W 106-97,240,34,73,.466,25,48,.521,9,25,.360,29,47,.617,106,37,93,.398,27,61,.443,10,32,.313,13,17,.765,97
81,2013-03-10,LAL,,CHI,W 90-81,240,39,86,.453,34,60,.567,5,26,.192,7,14,.500,90,33,89,.371,29,73,.397,4,16,.250,11,12,.917,81
82,2013-03-08,LAL,,TOR,W 118-116 (OT),265,39,91,.429,25,52,.481,14,39,.359,26,36,.722,118,48,93,.516,40,71,.563,8,22,.364,12,16,.750,116
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2013-03-06,LAL,@,NOH,W 108-102,240,38,78,.487,27,50,.540,11,28,.393,21,29,.724,108,38,88,.432,29,64,.453,9,24,.375,17,20,.850,102
85,2013-03-05,LAL,@,OKC,L 105-122,240,31,77,.403,19,48,.396,12,29,.414,31,40,.775,105,46,96,.479,38,73,.521,8,23,.348,22,24,.917,122
86,2013-03-03,LAL,,ATL,W 99-98,240,38,78,.487,28,57,.491,10,21,.476,13,18,.722,99,41,82,.500,33,60,.550,8,22,.364,8,15,.533,98
87,2013-02-28,LAL,,MIN,W 116-94,240,44,83,.530,28,51,.549,16,32,.500,12,21,.571,116,37,81,.457,30,60,.500,7,21,.333,13,15,.867,94
