,Date,Tm,H_V,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
71,2014-11-14,DEN,@,IND,W 108-87,240,43,87,.494,35,64,.547,8,23,.348,14,25,.560,108,34,84,.405,26,62,.419,8,22,.364,11,22,.500,87
72,2014-11-12,DEN,,POR,L 113-130,240,39,90,.433,31,67,.463,8,23,.348,27,33,.818,113,45,88,.511,29,55,.527,16,33,.485,24,29,.828,130
73,2014-11-09,DEN,@,POR,L 100-116,240,36,91,.396,31,78,.397,5,13,.385,23,30,.767,100,45,100,.450,29,69,.420,16,31,.516,10,14,.714,116
74,2014-11-07,DEN,,CLE,L 101-110,240,40,85,.471,29,56,.518,11,29,.379,10,15,.667,101,40,84,.476,34,61,.557,6,23,.261,24,33,.727,110
75,2014-11-05,DEN,@,SAC,L 109-131,240,37,82,.451,28,54,.519,9,28,.321,26,31,.839,109,42,76,.553,34,56,.607,8,20,.400,39,50,.780,131
76,2014-11-03,DEN,,SAC,L 105-110,240,36,93,.387,31,69,.449,5,24,.208,28,33,.848,105,34,81,.420,32,72,.444,2,9,.222,40,47,.851,110
77,2014-11-01,DEN,@,OKC,L 91-102,240,35,80,.438,28,54,.519,7,26,.269,14,20,.700,91,37,80,.463,31,60,.517,6,20,.300,22,31,.710,102
78,2014-10-29,DEN,,DET,W 89-79,240,30,85,.353,24,61,.393,6,24,.250,23,31,.742,89,31,84,.369,25,58,.431,6,26,.231,11,19,.579,79
79,2014-04-16,DEN,,GSW,L 112-116,240,37,84,.440,28,50,.560,9,34,.265,29,35,.829,112,44,90,.489,36,67,.537,8,23,.348,20,35,.571,116
80,2014-04-15,DEN,@,LAC,L 105-117,240,35,82,.427,27,53,.509,8,29,.276,27,30,.900,105,44,83,.530,35,59,.593,9,24,.375,20,30,.667,117
81,2014-04-12,DEN,,UTA,W 101-94,240,35,84,.417,28,62,.452,7,22,.318,24,29,.828,101,34,79,.430,32,66,.485,2,13,.154,24,32,.750,94
82,2014-04-10,DEN,@,GSW,W 100-99,240,39,104,.375,29,70,.414,10,34,.294,12,19,.632,100,40,88,.455,34,65,.523,6,23,.261,13,15,.867,99
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2014-04-09,DEN,,HOU,W 123-116,240,50,101,.495,39,73,.534,11,28,.393,12,14,.857,123,40,92,.435,25,52,.481,15,40,.375,21,25,.840,116
85,2014-04-06,DEN,@,HOU,L 125-130 (OT),265,51,107,.477,37,76,.487,14,31,.452,9,13,.692,125,45,98,.459,32,62,.516,13,36,.361,27,40,.675,130
86,2014-04-04,DEN,@,MEM,L 92-100,240,29,80,.363,22,57,.386,7,23,.304,27,32,.844,92,32,83,.386,30,72,.417,2,11,.182,34,38,.895,100
87,2014-04-02,DEN,,NOP,W 137-107,240,52,92,.565,37,65,.569,15,27,.556,18,25,.720,137,35,74,.473,33,65,.508,2,9,.222,35,45,.778,107
88,2014-03-31,DEN,,MEM,L 92-94,240,36,73,.493,30,53,.566,6,20,.300,14,24,.583,92,38,85,.447,33,76,.434,5,9,.556,13,23,.565,94
89,2014-03-28,DEN,,SAS,L 102-133,240,35,87,.402,29,64,.453,6,23,.261,26,35,.743,102,55,98,.561,42,74,.568,13,24,.542,10,14,.714,133
90,2014-03-26,DEN,@,SAS,L 103-108,240,38,83,.458,31,64,.484,7,19,.368,20,25,.800,103,43,88,.489,35,68,.515,8,20,.400,14,20,.700,108
91,2014-03-24,DEN,@,OKC,L 96-117,240,30,77,.390,21,49,.429,9,28,.321,27,40,.675,96,45,89,.506,34,67,.507,11,22,.500,16,21,.762,117
92,2014-03-23,DEN,,WAS,W 105-102,240,40,91,.440,29,64,.453,11,27,.407,14,18,.778,105,41,85,.482,36,70,.514,5,15,.333,15,18,.833,102
93,2014-03-21,DEN,@,DAL,L 106-122,240,40,81,.494,27,51,.529,13,30,.433,13,21,.619,106,48,89,.539,36,67,.537,12,22,.545,14,17,.824,122
94,2014-03-19,DEN,,DET,W 118-109,240,44,86,.512,33,59,.559,11,27,.407,19,27,.704,118,43,95,.453,33,69,.478,10,26,.385,13,19,.684,109
95,2014-03-17,DEN,,LAC,W 110-100,240,38,93,.409,32,68,.471,6,25,.240,28,33,.848,110,36,92,.391,31,71,.437,5,21,.238,23,25,.920,100
96,2014-03-15,DEN,@,ATL,L 92-97,240,34,83,.410,26,58,.448,8,25,.320,16,25,.640,92,33,81,.407,19,49,.388,14,32,.438,17,29,.586,97
97,2014-03-14,DEN,@,MIA,W 111-107,240,39,82,.476,31,61,.508,8,21,.381,25,29,.862,111,42,81,.519,35,57,.614,7,24,.292,16,21,.762,107
98,2014-03-12,DEN,@,ORL,W 120-112,240,47,92,.511,37,70,.529,10,22,.455,16,24,.667,120,45,93,.484,36,69,.522,9,24,.375,13,13,1.000,112
99,2014-03-10,DEN,@,CHA,L 98-105,240,36,83,.434,31,59,.525,5,24,.208,21,31,.677,98,37,81,.457,29,61,.475,8,20,.400,23,28,.821,105
100,2014-03-09,DEN,@,NOP,L 107-111 (OT),265,40,85,.471,33,62,.532,7,23,.304,20,26,.769,107,41,90,.456,36,76,.474,5,14,.357,24,33,.727,111
101,2014-03-07,DEN,,LAL,W 134-126,240,54,99,.545,40,75,.533,14,24,.583,12,21,.571,134,45,97,.464,33,70,.471,12,27,.444,24,30,.800,126
102,2014-03-05,DEN,,DAL,W 115-110,240,37,79,.468,26,55,.473,11,24,.458,30,36,.833,115,46,87,.529,37,67,.552,9,20,.450,9,9,1.000,110
103,2014-03-03,DEN,,MIN,L 128-132,240,50,95,.526,38,62,.613,12,33,.364,16,25,.640,128,38,80,.475,34,64,.531,4,16,.250,52,64,.813,132
0,2014-03-01,DEN,@,POR,L 96-102,240,33,83,.398,26,60,.433,7,23,.304,23,35,.657,96,37,81,.457,32,54,.593,5,27,.185,23,24,.958,102
1,2014-02-27,DEN,,BRK,L 89-112,240,30,81,.370,24,59,.407,6,22,.273,23,33,.697,89,39,82,.476,29,51,.569,10,31,.323,24,29,.828,112
2,2014-02-25,DEN,,POR,L 95-100,240,37,103,.359,33,83,.398,4,20,.200,17,26,.654,95,28,76,.368,16,45,.356,12,31,.387,32,38,.842,100
3,2014-02-23,DEN,,SAC,L 95-109,240,33,88,.375,18,56,.321,15,32,.469,14,21,.667,95,37,78,.474,32,65,.492,5,13,.385,30,36,.833,109
4,2014-02-21,DEN,@,CHI,L 89-117,240,35,87,.402,28,72,.389,7,15,.467,12,22,.545,89,42,84,.500,32,67,.478,10,17,.588,23,27,.852,117
5,2014-02-20,DEN,@,MIL,W 101-90,240,39,76,.513,31,58,.534,8,18,.444,15,26,.577,101,35,82,.427,31,61,.508,4,21,.190,16,20,.800,90
6,2014-02-18,DEN,,PHO,L 107-112 (OT),265,38,99,.384,33,71,.465,5,28,.179,26,37,.703,107,35,93,.376,24,64,.375,11,29,.379,31,39,.795,112
7,2014-02-12,DEN,@,MIN,L 90-117,240,33,84,.393,24,60,.400,9,24,.375,15,20,.750,90,45,86,.523,33,60,.550,12,26,.462,15,23,.652,117
8,2014-02-10,DEN,@,IND,L 80-119,240,28,89,.315,22,63,.349,6,26,.231,18,26,.692,80,46,80,.575,42,64,.656,4,16,.250,23,26,.885,119
9,2014-02-08,DEN,@,DET,L 109-126,240,41,88,.466,26,55,.473,15,33,.455,12,22,.545,109,50,98,.510,42,78,.538,8,20,.400,18,23,.783,126
10,2014-02-07,DEN,@,NYK,L 90-117,240,32,76,.421,25,50,.500,7,26,.269,19,26,.731,90,48,85,.565,37,57,.649,11,28,.393,10,14,.714,117
11,2014-02-05,DEN,,MIL,W 110-100,240,39,84,.464,29,61,.475,10,23,.435,22,26,.846,110,36,95,.379,29,79,.367,7,16,.438,21,31,.677,100
12,2014-02-03,DEN,,LAC,W 116-115,240,40,83,.482,35,65,.538,5,18,.278,31,44,.705,116,42,84,.500,36,63,.571,6,21,.286,25,34,.735,115
13,2014-01-31,DEN,,TOR,L 90-100,240,36,80,.450,28,59,.475,8,21,.381,10,14,.714,90,37,85,.435,29,64,.453,8,21,.381,18,20,.900,100
14,2014-01-29,DEN,,CHA,L 98-101,240,39,100,.390,30,72,.417,9,28,.321,11,13,.846,98,33,78,.423,28,64,.438,5,14,.357,30,42,.714,101
15,2014-01-26,DEN,@,SAC,W 125-117,240,42,81,.519,32,56,.571,10,25,.400,31,40,.775,125,42,81,.519,38,65,.585,4,16,.250,29,34,.853,117
16,2014-01-25,DEN,,IND,W 109-96,240,40,83,.482,32,63,.508,8,20,.400,21,37,.568,109,37,88,.420,32,76,.421,5,12,.417,17,27,.630,96
17,2014-01-23,DEN,@,POR,L 105-110,240,39,79,.494,29,56,.518,10,23,.435,17,20,.850,105,38,88,.432,34,70,.486,4,18,.222,30,34,.882,110
18,2014-01-19,DEN,@,PHO,L 103-117,240,36,82,.439,27,54,.500,9,28,.321,22,30,.733,103,46,91,.505,38,72,.528,8,19,.421,17,26,.654,117
19,2014-01-17,DEN,,CLE,L 109-117,240,40,92,.435,26,55,.473,14,37,.378,15,19,.789,109,42,88,.477,37,72,.514,5,16,.313,28,35,.800,117
20,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
21,2014-01-15,DEN,@,GSW,W 123-116,240,45,83,.542,33,59,.559,12,24,.500,21,29,.724,123,39,90,.433,30,62,.484,9,28,.321,29,33,.879,116
22,2014-01-13,DEN,@,UTA,L 103-118,240,37,84,.440,30,58,.517,7,26,.269,22,35,.629,103,44,79,.557,36,61,.590,8,18,.444,22,29,.759,118
23,2014-01-11,DEN,,ORL,W 120-94,240,44,87,.506,32,59,.542,12,28,.429,20,26,.769,120,37,84,.440,33,64,.516,4,20,.200,16,23,.696,94
24,2014-01-09,DEN,,OKC,W 101-88,240,37,90,.411,23,59,.390,14,31,.452,13,18,.722,101,30,85,.353,24,61,.393,6,24,.250,22,27,.815,88
25,2014-01-07,DEN,,BOS,W 129-98,240,43,83,.518,29,52,.558,14,31,.452,29,38,.763,129,35,91,.385,31,73,.425,4,18,.222,24,32,.750,98
26,2014-01-05,DEN,@,LAL,W 137-115,240,53,99,.535,41,70,.586,12,29,.414,19,24,.792,137,42,89,.472,39,68,.574,3,21,.143,28,36,.778,115
27,2014-01-03,DEN,,MEM,W 111-108,240,43,80,.538,34,58,.586,9,22,.409,16,21,.762,111,37,76,.487,32,64,.500,5,12,.417,29,38,.763,108
28,2014-01-01,DEN,,PHI,L 102-114,240,36,91,.396,31,66,.470,5,25,.200,25,35,.714,102,43,92,.467,34,69,.493,9,23,.391,19,28,.679,114
29,2013-12-30,DEN,,MIA,L 94-97,240,38,81,.469,30,61,.492,8,20,.400,10,11,.909,94,34,67,.507,23,44,.523,11,23,.478,18,28,.643,97
30,2013-12-28,DEN,@,MEM,L 99-120,240,33,70,.471,23,48,.479,10,22,.455,23,28,.821,99,47,91,.516,39,72,.542,8,19,.421,18,25,.720,120
31,2013-12-27,DEN,@,NOP,L 89-105,240,33,82,.402,27,59,.458,6,23,.261,17,24,.708,89,42,89,.472,31,65,.477,11,24,.458,10,15,.667,105
32,2013-12-23,DEN,,GSW,L 81-89,240,31,81,.383,28,68,.412,3,13,.231,16,21,.762,81,36,84,.429,29,68,.426,7,16,.438,10,18,.556,89
33,2013-12-21,DEN,@,LAC,L 91-112,240,31,88,.352,25,58,.431,6,30,.200,23,29,.793,91,39,86,.453,26,53,.491,13,33,.394,21,31,.677,112
34,2013-12-20,DEN,,PHO,L 99-103,240,35,85,.412,31,68,.456,4,17,.235,25,29,.862,99,35,88,.398,23,54,.426,12,34,.353,21,31,.677,103
35,2013-12-17,DEN,,OKC,L 93-105,240,36,87,.414,31,68,.456,5,19,.263,16,22,.727,93,43,88,.489,38,66,.576,5,22,.227,14,20,.700,105
36,2013-12-15,DEN,,NOP,W 102-93,240,37,85,.435,30,61,.492,7,24,.292,21,28,.750,102,37,85,.435,30,61,.492,7,24,.292,12,19,.632,93
37,2013-12-13,DEN,,UTA,L 93-103,240,36,85,.424,29,64,.453,7,21,.333,14,24,.583,93,38,84,.452,30,63,.476,8,21,.381,19,20,.950,103
38,2013-12-09,DEN,@,WAS,W 75-74,240,30,73,.411,23,52,.442,7,21,.333,8,14,.571,75,32,89,.360,27,65,.415,5,24,.208,5,9,.556,74
39,2013-12-07,DEN,@,PHI,W 103-92,240,35,83,.422,28,61,.459,7,22,.318,26,34,.765,103,40,88,.455,37,72,.514,3,16,.188,9,14,.643,92
40,2013-12-06,DEN,@,BOS,L 98-106,240,34,77,.442,28,60,.467,6,17,.353,24,29,.828,98,43,83,.518,37,63,.587,6,20,.300,14,18,.778,106
41,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
42,2013-12-04,DEN,@,CLE,L 88-98,240,36,92,.391,30,69,.435,6,23,.261,10,13,.769,88,37,91,.407,32,77,.416,5,14,.357,19,24,.792,98
43,2013-12-03,DEN,@,BRK,W 111-87,240,43,85,.506,36,67,.537,7,18,.389,18,28,.643,111,30,75,.400,28,59,.475,2,16,.125,25,34,.735,87
44,2013-12-01,DEN,@,TOR,W 112-98,240,44,87,.506,34,64,.531,10,23,.435,14,19,.737,112,35,87,.402,27,65,.415,8,22,.364,20,26,.769,98
45,2013-11-29,DEN,,NYK,W 97-95,240,31,71,.437,22,47,.468,9,24,.375,26,34,.765,97,34,83,.410,28,61,.459,6,22,.273,21,25,.840,95
46,2013-11-27,DEN,@,MIN,W 117-110,240,45,88,.511,37,72,.514,8,16,.500,19,25,.760,117,40,88,.455,35,68,.515,5,20,.250,25,28,.893,110
47,2013-11-25,DEN,@,DAL,W 110-96,240,41,75,.547,33,55,.600,8,20,.400,20,28,.714,110,38,82,.463,33,63,.524,5,19,.263,15,19,.789,96
48,2013-11-23,DEN,,DAL,W 102-100,240,35,79,.443,24,47,.511,11,32,.344,21,30,.700,102,35,87,.402,28,66,.424,7,21,.333,23,25,.920,100
49,2013-11-21,DEN,,CHI,W 97-87,240,38,84,.452,29,63,.460,9,21,.429,12,22,.545,97,38,98,.388,35,88,.398,3,10,.300,8,14,.571,87
50,2013-11-18,DEN,@,OKC,L 113-115,240,40,83,.482,32,60,.533,8,23,.348,25,43,.581,113,38,93,.409,25,66,.379,13,27,.481,26,32,.813,115
51,2013-11-16,DEN,@,HOU,L 111-122,240,45,99,.455,37,75,.493,8,24,.333,13,18,.722,111,41,81,.506,32,60,.533,9,21,.429,31,44,.705,122
52,2013-11-15,DEN,,MIN,W 117-113,240,47,97,.485,40,77,.519,7,20,.350,16,21,.762,117,46,94,.489,40,72,.556,6,22,.273,15,19,.789,113
53,2013-11-13,DEN,,LAL,W 111-99,240,40,100,.400,34,79,.430,6,21,.286,25,37,.676,111,37,94,.394,29,73,.397,8,21,.381,17,26,.654,99
54,2013-11-11,DEN,@,UTA,W 100-81,240,36,80,.450,31,63,.492,5,17,.294,23,27,.852,100,31,77,.403,28,60,.467,3,17,.176,16,23,.696,81
55,2013-11-08,DEN,@,PHO,L 103-114,240,36,80,.450,28,58,.483,8,22,.364,23,28,.821,103,40,83,.482,31,63,.492,9,20,.450,25,32,.781,114
56,2013-11-07,DEN,,ATL,W 109-107,240,42,86,.488,28,61,.459,14,25,.560,11,17,.647,109,43,94,.457,35,68,.515,8,26,.308,13,19,.684,107
57,2013-11-05,DEN,,SAS,L 94-102,240,35,83,.422,26,64,.406,9,19,.474,15,20,.750,94,40,86,.465,36,70,.514,4,16,.250,18,20,.900,102
58,2013-11-01,DEN,,POR,L 98-113,240,36,99,.364,30,81,.370,6,18,.333,20,34,.588,98,44,103,.427,30,81,.370,14,22,.636,11,15,.733,113
59,2013-10-30,DEN,@,SAC,L 88-90,240,34,79,.430,29,64,.453,5,15,.333,15,17,.882,88,33,81,.407,25,60,.417,8,21,.381,16,23,.696,90
60,2013-04-17,DEN,,PHO,W 118-98,240,49,93,.527,45,77,.584,4,16,.250,16,20,.800,118,40,104,.385,33,79,.418,7,25,.280,11,17,.647,98
61,2013-04-15,DEN,@,MIL,W 112-111,240,37,85,.435,31,71,.437,6,14,.429,32,46,.696,112,42,100,.420,30,65,.462,12,35,.343,15,23,.652,111
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2013-04-14,DEN,,POR,W 118-109,240,43,81,.531,35,59,.593,8,22,.364,24,27,.889,118,38,82,.463,26,50,.520,12,32,.375,21,26,.808,109
64,2013-04-12,DEN,@,DAL,L 105-108 (OT),265,41,93,.441,33,69,.478,8,24,.333,15,21,.714,105,43,95,.453,32,72,.444,11,23,.478,11,19,.579,108
65,2013-04-10,DEN,,SAS,W 96-86,240,39,86,.453,33,71,.465,6,15,.400,12,21,.571,96,35,87,.402,31,66,.470,4,21,.190,12,17,.706,86
66,2013-04-06,DEN,,HOU,W 132-114,240,54,99,.545,43,74,.581,11,25,.440,13,21,.619,132,39,83,.470,25,49,.510,14,34,.412,22,32,.688,114
67,2013-04-04,DEN,,DAL,W 95-94,240,35,89,.393,29,72,.403,6,17,.353,19,30,.633,95,41,88,.466,37,70,.529,4,18,.222,8,10,.800,94
68,2013-04-03,DEN,@,UTA,W 113-96,240,41,73,.562,34,55,.618,7,18,.389,24,32,.750,113,39,84,.464,33,64,.516,6,20,.300,12,18,.667,96
69,2013-03-29,DEN,,BRK,W 109-87,240,42,74,.568,38,60,.633,4,14,.286,21,31,.677,109,32,79,.405,27,59,.458,5,20,.250,18,36,.500,87
70,2013-03-27,DEN,@,SAS,L 99-100,240,42,88,.477,42,78,.538,0,10,.000,15,17,.882,99,35,76,.461,25,61,.410,10,15,.667,20,27,.741,100
71,2013-03-25,DEN,@,NOH,L 86-110,240,25,66,.379,20,50,.400,5,16,.313,31,39,.795,86,41,85,.482,27,60,.450,14,25,.560,14,15,.933,110
72,2013-03-23,DEN,,SAC,W 101-95,240,37,85,.435,33,71,.465,4,14,.286,23,32,.719,101,39,86,.453,31,58,.534,8,28,.286,9,17,.529,95
73,2013-03-21,DEN,,PHI,W 101-100,240,37,76,.487,30,65,.462,7,11,.636,20,27,.741,101,43,78,.551,36,60,.600,7,18,.389,7,11,.636,100
74,2013-03-19,DEN,@,OKC,W 114-104,240,43,96,.448,39,75,.520,4,21,.190,24,29,.828,114,37,85,.435,33,60,.550,4,25,.160,26,31,.839,104
75,2013-03-18,DEN,@,CHI,W 119-118 (OT),265,46,100,.460,39,80,.488,7,20,.350,20,27,.741,119,47,96,.490,39,75,.520,8,21,.381,16,19,.842,118
76,2013-03-15,DEN,,MEM,W 87-80,240,35,77,.455,34,65,.523,1,12,.083,16,22,.727,87,30,85,.353,26,73,.356,4,12,.333,16,19,.842,80
77,2013-03-13,DEN,,NYK,W 117-94,240,41,84,.488,32,63,.508,9,21,.429,26,37,.703,117,34,79,.430,23,51,.451,11,28,.393,15,22,.682,94
78,2013-03-11,DEN,@,PHO,W 108-93,240,44,86,.512,41,74,.554,3,12,.250,17,25,.680,108,35,84,.417,29,64,.453,6,20,.300,17,22,.773,93
79,2013-03-09,DEN,,MIN,W 111-88,240,42,78,.538,33,61,.541,9,17,.529,18,22,.818,111,35,84,.417,30,66,.455,5,18,.278,13,19,.684,88
80,2013-03-07,DEN,,LAC,W 107-92,240,43,77,.558,32,54,.593,11,23,.478,10,12,.833,107,36,85,.424,29,63,.460,7,22,.318,13,16,.813,92
81,2013-03-05,DEN,@,SAC,W 120-113,240,46,85,.541,38,69,.551,8,16,.500,20,32,.625,120,39,85,.459,27,54,.500,12,31,.387,23,28,.821,113
82,2013-03-04,DEN,,ATL,W 104-88,240,46,86,.535,41,71,.577,5,15,.333,7,9,.778,104,36,89,.404,29,65,.446,7,24,.292,9,11,.818,88
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2013-03-01,DEN,,OKC,W 105-103,240,43,95,.453,36,74,.486,7,21,.333,12,17,.706,105,36,83,.434,29,63,.460,7,20,.350,24,34,.706,103
85,2013-02-27,DEN,@,POR,W 111-109,240,45,87,.517,42,73,.575,3,14,.214,18,31,.581,111,38,85,.447,28,60,.467,10,25,.400,23,27,.852,109
86,2013-02-25,DEN,,LAL,W 119-108,240,49,88,.557,44,70,.629,5,18,.278,16,27,.593,119,43,78,.551,35,59,.593,8,19,.421,14,31,.452,108
87,2013-02-23,DEN,@,CHA,W 113-99,240,44,83,.530,37,64,.578,7,19,.368,18,22,.818,113,37,82,.451,35,71,.493,2,11,.182,23,30,.767,99
88,2013-02-22,DEN,@,WAS,L 113-119,240,39,81,.481,35,59,.593,4,22,.182,31,37,.838,113,42,88,.477,31,64,.484,11,24,.458,24,33,.727,119
89,2013-02-19,DEN,,BOS,W 97-90,240,33,77,.429,26,57,.456,7,20,.350,24,36,.667,97,35,79,.443,28,59,.475,7,20,.350,13,16,.813,90
90,2013-02-13,DEN,@,BRK,L 108-119,240,42,79,.532,30,62,.484,12,17,.706,12,22,.545,108,41,75,.547,25,48,.521,16,27,.593,21,30,.700,119
91,2013-02-12,DEN,@,TOR,L 108-109,240,44,85,.518,38,69,.551,6,16,.375,14,20,.700,108,39,83,.470,29,62,.468,10,21,.476,21,23,.913,109
92,2013-02-10,DEN,@,BOS,L 114-118 (3OT),315,48,113,.425,40,87,.460,8,26,.308,10,17,.588,114,43,108,.398,30,78,.385,13,30,.433,19,24,.792,118
93,2013-02-09,DEN,@,CLE,W 111-103,240,40,80,.500,34,63,.540,6,17,.353,25,34,.735,111,37,84,.440,28,64,.438,9,20,.450,20,26,.769,103
94,2013-02-07,DEN,,CHI,W 128-96,240,50,86,.581,41,67,.612,9,19,.474,19,23,.826,128,38,91,.418,28,64,.438,10,27,.370,10,14,.714,96
95,2013-02-05,DEN,,MIL,W 112-104,240,40,91,.440,35,75,.467,5,16,.313,27,37,.730,112,48,100,.480,45,84,.536,3,16,.188,5,11,.455,104
96,2013-02-01,DEN,,NOH,W 113-98,240,44,84,.524,37,62,.597,7,22,.318,18,22,.818,113,38,72,.528,34,59,.576,4,13,.308,18,21,.857,98
97,2013-01-30,DEN,,HOU,W 118-110,240,42,82,.512,34,54,.630,8,28,.286,26,36,.722,118,39,81,.481,31,54,.574,8,27,.296,24,35,.686,110
98,2013-01-28,DEN,,IND,W 102-101,240,37,78,.474,30,64,.469,7,14,.500,21,30,.700,102,39,85,.459,28,62,.452,11,23,.478,12,17,.706,101
99,2013-01-26,DEN,,SAC,W 121-93,240,47,89,.528,34,58,.586,13,31,.419,14,17,.824,121,37,88,.420,29,66,.439,8,22,.364,11,22,.500,93
100,2013-01-23,DEN,@,HOU,W 105-95,240,40,86,.465,32,65,.492,8,21,.381,17,25,.680,105,37,83,.446,26,49,.531,11,34,.324,10,13,.769,95
101,2013-01-20,DEN,,OKC,W 121-118 (OT),265,45,93,.484,37,75,.493,8,18,.444,23,34,.676,121,35,76,.461,27,52,.519,8,24,.333,40,48,.833,118
102,2013-01-18,DEN,,WAS,L 108-112,240,41,84,.488,34,68,.500,7,16,.438,19,31,.613,108,41,80,.513,30,57,.526,11,23,.478,19,28,.679,112
103,2013-01-16,DEN,@,OKC,L 97-117,240,33,73,.452,31,58,.534,2,15,.133,29,37,.784,97,44,85,.518,35,66,.530,9,19,.474,20,26,.769,117
0,2013-01-15,DEN,,POR,W 115-111 (OT),265,47,99,.475,38,74,.514,9,25,.360,12,19,.632,115,42,88,.477,34,61,.557,8,27,.296,19,23,.826,111
1,2013-01-13,DEN,,GSW,W 116-105,240,43,90,.478,34,63,.540,9,27,.333,21,27,.778,116,43,83,.518,30,59,.508,13,24,.542,6,8,.750,105
2,2013-01-11,DEN,,CLE,W 98-91,240,36,82,.439,32,66,.485,4,16,.250,22,31,.710,98,37,85,.435,32,61,.525,5,24,.208,12,16,.750,91
3,2013-01-09,DEN,,ORL,W 108-105,240,41,94,.436,37,82,.451,4,12,.333,22,36,.611,108,44,93,.473,36,69,.522,8,24,.333,9,10,.900,105
4,2013-01-06,DEN,@,LAL,W 112-105,240,44,101,.436,35,77,.455,9,24,.375,15,23,.652,112,38,82,.463,28,52,.538,10,30,.333,19,27,.704,105
5,2013-01-05,DEN,,UTA,W 110-91,240,39,76,.513,35,65,.538,4,11,.364,28,39,.718,110,28,78,.359,19,53,.358,9,25,.360,26,35,.743,91
6,2013-01-03,DEN,,MIN,L 97-101,240,40,86,.465,34,64,.531,6,22,.273,11,20,.550,97,37,83,.446,31,67,.463,6,16,.375,21,30,.700,101
7,2013-01-01,DEN,,LAC,W 92-78,240,37,82,.451,30,59,.508,7,23,.304,11,21,.524,92,30,78,.385,25,49,.510,5,29,.172,13,29,.448,78
8,2012-12-29,DEN,@,MEM,L 72-81,240,29,68,.426,26,52,.500,3,16,.188,11,18,.611,72,36,89,.404,31,70,.443,5,19,.263,4,7,.571,81
9,2012-12-28,DEN,@,DAL,W 106-85,240,43,94,.457,31,66,.470,12,28,.429,8,14,.571,106,33,88,.375,28,63,.444,5,25,.200,14,21,.667,85
10,2012-12-26,DEN,,LAL,W 126-114,240,45,94,.479,33,72,.458,12,22,.545,24,32,.750,126,41,83,.494,30,54,.556,11,29,.379,21,30,.700,114
11,2012-12-25,DEN,@,LAC,L 100-112,240,40,80,.500,37,67,.552,3,13,.231,17,24,.708,100,45,93,.484,34,68,.500,11,25,.440,11,19,.579,112
12,2012-12-22,DEN,,CHA,W 110-88,240,47,92,.511,41,72,.569,6,20,.300,10,15,.667,110,33,87,.379,30,67,.448,3,20,.150,19,30,.633,88
13,2012-12-20,DEN,@,POR,L 93-101,240,38,98,.388,38,76,.500,0,22,.000,17,24,.708,93,33,92,.359,19,56,.339,14,36,.389,21,26,.808,101
14,2012-12-18,DEN,,SAS,W 112-106,240,38,87,.437,31,68,.456,7,19,.368,29,42,.690,112,38,95,.400,24,59,.407,14,36,.389,16,18,.889,106
15,2012-12-16,DEN,@,SAC,W 122-97,240,46,85,.541,38,67,.567,8,18,.444,22,29,.759,122,31,91,.341,25,67,.373,6,24,.250,29,34,.853,97
16,2012-12-14,DEN,,MEM,W 99-94,240,36,69,.522,32,59,.542,4,10,.400,23,26,.885,99,39,94,.415,32,75,.427,7,19,.368,9,10,.900,94
17,2012-12-12,DEN,@,MIN,L 105-108,240,42,83,.506,35,67,.522,7,16,.438,14,24,.583,105,38,87,.437,36,73,.493,2,14,.143,30,37,.811,108
18,2012-12-11,DEN,@,DET,W 101-94,240,37,80,.463,31,63,.492,6,17,.353,21,34,.618,101,34,81,.420,29,68,.426,5,13,.385,21,31,.677,94
19,2012-12-09,DEN,@,NYK,L 106-112,240,40,72,.556,35,55,.636,5,17,.294,21,29,.724,106,37,86,.430,25,56,.446,12,30,.400,26,37,.703,112
